TF_name	target_id	target_name	target_synonyms
SOX4	ENSG00000090615	GOLGA3	-
SOX4	ENSG00000204311	DFNB59	PJVK
SOX4	ENSG00000251085	RP11-893F2.6	-
SOX4	ENSG00000265565	MIR3143	mir-3143
SOX4	ENSG00000209042	SNORD12C	E2,E2-1,E3,RNU106,SNORD106,U106
SOX4	ENSG00000175643	RMI2	BLAP18,C16orf75
SOX4	ENSG00000174851	YIF1A	54TM,FinGER7,YIF1,YIF1P
SOX4	ENSG00000181555	SETD2	HBP231,HIF-1,HIP-1,HSPC069,HYPB,KMT3A,LLS,SET2,p231HBP
SOX4	ENSG00000165688	PMPCA	Alpha-MPP,INPP5E,P-55,SCAR2
SOX4	ENSG00000254004	ZNF260	OZRF1,PEX1,ZFP260
SOX4	ENSG00000180616	SSTR2	-
SOX4	ENSG00000248592	TMEM110-MUSTN1	-
SOX4	ENSG00000166925	TSC22D4	THG-1,THG1,TILZ2
SOX4	ENSG00000196998	WDR45	JM5,NBIA4,NBIA5,WDRX1,WIPI-4,WIPI4
SOX4	ENSG00000137692	DCUN1D5	SCCRO5
SOX4	ENSG00000236682	AC068282.3	-
SOX4	ENSG00000213859	KCTD11	C17orf36,KCASH1,REN,REN/KCTD11
SOX4	ENSG00000162910	MRPL55	AAVG5835,L55nt,MRP-L55,PRO19675
SOX4	ENSG00000142556	ZNF614	-
SOX4	ENSG00000168259	DNAJC7	DJ11,DJC7,TPR2,TTC2
SOX4	ENSG00000272248	RP3-406P24.4	-
SOX4	ENSG00000247081	BAALC-AS1	-
SOX4	ENSG00000176641	RNF152	-
SOX4	ENSG00000090686	USP48	RAP1GA1,USP31
SOX4	ENSG00000114098	ARMC8	GID5,HSPC056,S863-2,VID28
SOX4	ENSG00000133466	C1QTNF6	CTFP6,CTRP6,ZACRP6
SOX4	ENSG00000111237	VPS29	DC15,DC7,PEP11
SOX4	ENSG00000062194	GPBP1	GPBP,SSH6,VASCULIN
SOX4	ENSG00000063438	AHRR	AHH,AHHR,bHLHe77
SOX4	ENSG00000137710	RDX	DFNB24
SOX4	ENSG00000110435	PDHX	DLDBP,E3BP,OPDX,PDX1,proX
SOX4	ENSG00000187446	CHP1	CHP,SLC9A1BP,Sid470p,p22,p24
SOX4	ENSG00000260483	RP11-151H2.1	-
SOX4	ENSG00000140280	LYSMD2	-
SOX4	ENSG00000263426	RN7SL471P	-
SOX4	ENSG00000120539	MASTL	GREATWALL,GW,GWL,MAST-L,THC2
SOX4	ENSG00000075073	TACR2	NK2R,NKNAR,SKR,TAC2R
SOX4	ENSG00000235831	BHLHE40-AS1	-
SOX4	ENSG00000279181	RP11-711M9.2	-
SOX4	ENSG00000184216	IRAK1	hsa-mir-718
SOX4	ENSG00000114480	GBE1	APBD,GBE,GSD4
SOX4	ENSG00000140374	ETFA	EMA,GA2,MADD
SOX4	ENSG00000165525	NEMF	NY-CO-1,SDCCAG1
SOX4	ENSG00000147955	SIGMAR1	ALS16,DSMA2,OPRS1,SIG-1R,SR-BP,SR-BP1,SRBP,hSigmaR1,sigma1R
SOX4	ENSG00000104904	OAZ1	AZI,OAZ
SOX4	ENSG00000039560	RAI14	NORPEG,RAI13
SOX4	ENSG00000130147	SH3BP4	BOG25,TTP
SOX4	ENSG00000240720	LRRD1	-
SOX4	ENSG00000199636	Y_RNA	-
SOX4	ENSG00000201499	RNU6-312P	-
SOX4	ENSG00000066739	ATG2B	C14orf103
SOX4	ENSG00000181904	C5orf24	-
SOX4	ENSG00000120008	WDR11	BRWD2,DR11,HH14,SRI1,WDR15
SOX4	ENSG00000157368	IL34	C16orf77,IL-34
SOX4	ENSG00000231414	AC016700.6	-
SOX4	ENSG00000279246	RP11-286N22.14	-
SOX4	ENSG00000135249	RINT1	RINT-1
SOX4	ENSG00000179241	LDLRAD3	LRAD3
SOX4	ENSG00000117697	NSL1	C1orf48,DC8,MIS14
SOX4	ENSG00000196950	SLC39A10	LZT-Hs2
SOX4	ENSG00000162909	CAPN2	CANP2,CANPL2,CANPml,mCANP
SOX4	ENSG00000040487	PQLC2	-
SOX4	ENSG00000231728	LL0XNC01-116E7.2	-
SOX4	ENSG00000197162	ZNF785	-
SOX4	ENSG00000111913	FAM65B	-
SOX4	ENSG00000036549	ZZZ3	ATAC1
SOX4	ENSG00000271858	CYB561D2	101F6,TSP10,XXcos-LUCA11.4
SOX4	ENSG00000162688	AGL	-
SOX4	ENSG00000149403	GRIK4	EAA1,GRIK,GluK4,KA1
SOX4	ENSG00000141027	NCOR1	N-CoR,N-CoR1,PPP1R109,TRAC1,hN-CoR
SOX4	ENSG00000233554	B4GALT1-AS1	-
SOX4	ENSG00000056558	TRAF1	EBI6,MGC:10353
SOX4	ENSG00000119041	GTF3C3	TFIIIC102,TFIIICgamma,TFiiiC2-102
SOX4	ENSG00000156110	ADK	AK
SOX4	ENSG00000047188	YTHDC2	CAHL
SOX4	ENSG00000249700	SRD5A3-AS1	-
SOX4	ENSG00000110881	ASIC1	ACCN2,ASIC,BNaC2
SOX4	ENSG00000275765	RP11-54C4.3	-
SOX4	ENSG00000116984	MTR	HMAG,MS,cblG
SOX4	ENSG00000106392	C1GALT1	C1GALT,T-synthase
SOX4	ENSG00000167553	TUBA1C	TUBA6,bcm948
SOX4	ENSG00000166181	API5	AAC-11,AAC11
SOX4	ENSG00000277590	MIR7845	hsa-mir-7845
SOX4	ENSG00000010278	CD9	BTCC-1,DRAP-27,MIC3,MRP-1,TSPAN-29,TSPAN29
SOX4	ENSG00000118046	STK11	LKB1,PJS,hLKB1
SOX4	ENSG00000233797	UFL1-AS1	-
SOX4	ENSG00000273375	RP11-803P9.1	-
SOX4	ENSG00000273623	TP53TG1_1	-
SOX4	ENSG00000166582	CENPV	3110013H01Rik,CENP-V,PRR6,p30
SOX4	ENSG00000199516	Y_RNA	-
SOX4	ENSG00000207550	MIR99B	MIRN99B,mir-99b
SOX4	ENSG00000104885	DOT1L	DOT1,KMT4
SOX4	ENSG00000119689	DLST	DLTS
SOX4	ENSG00000110887	DAO	DAAO,DAMOX,OXDA
SOX4	ENSG00000245573	BDNF-AS	ANTI-BDNF,BDNF,BDNF-AS1,BDNFOS,NCRNA00049
SOX4	ENSG00000207617	MIR3074	mir-3074
SOX4	ENSG00000163634	THOC7	NIF3L1BP1,fSAP24,hTREX30
SOX4	ENSG00000241127	YAE1D1	C7orf36,GK003
SOX4	ENSG00000154640	BTG3	ANA,APRO4,TOB5,TOB55,TOFA
SOX4	ENSG00000118873	RAB3GAP2	RAB3-GAP150,RAB3GAP150,SPG69,WARBM2,p150
SOX4	ENSG00000073111	MCM2	BM28,CCNL1,CDCL1,D3S3194,DFNA70,MITOTIN,cdc19
SOX4	ENSG00000228372	RP11-85L21.4	-
SOX4	ENSG00000252929	RNU6-218P	-
SOX4	ENSG00000239793	RP11-109G23.1	-
SOX4	ENSG00000272523	LINC01023	HP07349
SOX4	ENSG00000172728	FUT10	FUCTX
SOX4	ENSG00000225764	LEPREL1-AS1	LEPREL1-AS1
SOX4	ENSG00000232160	RAP2C-AS1	-
SOX4	ENSG00000262786	RP11-214O1.1	-
SOX4	ENSG00000076641	PAG1	CBP,PAG
SOX4	ENSG00000233728	RP11-109P14.9	-
SOX4	ENSG00000146067	FAM193B	IRIZIO
SOX4	ENSG00000145242	EPHA5	CEK7,EHK-1,EHK1,EK7,HEK7,TYRO4
SOX4	ENSG00000269951	RP11-797A18.6	-
SOX4	ENSG00000201785	SNORD117	U83
SOX4	ENSG00000110367	DDX6	HLR2,P54,RCK
SOX4	ENSG00000258057	BCDIN3D-AS1	-
SOX4	ENSG00000204385	SLC44A4	C6orf29,CTL4,NG22,TPPT
SOX4	ENSG00000111667	USP5	ISOT
SOX4	ENSG00000174807	CD248	CD164L1,TEM1
SOX4	ENSG00000132356	PRKAA1	AMPK,AMPKa1
SOX4	ENSG00000102900	NUP93	NIC96,NPHS12
SOX4	ENSG00000176697	BDNF	ANON2,BULN2
SOX4	ENSG00000140525	FANCI	KIAA1794
SOX4	ENSG00000110851	PRDM4	PFM1
SOX4	ENSG00000068323	TFE3	RCCP2,RCCX1,TFEA,bHLHe33
SOX4	ENSG00000249341	RP11-317M11.1	-
SOX4	ENSG00000114473	IQCG	CFAP122,DRC9
SOX4	ENSG00000272145	NFYC-AS1	-
SOX4	ENSG00000123095	BHLHE41	BHLHB3,DEC2,SHARP1,hDEC2
SOX4	ENSG00000135999	EPC2	EPC-LIKE
SOX4	ENSG00000064652	SNX24	PRO1284,SBBI31
SOX4	ENSG00000132964	CDK8	K35
SOX4	ENSG00000185104	FAF1	CGI-03,HFAF1s,UBXD12,UBXN3A,hFAF1
SOX4	ENSG00000165733	BMS1	ACC,BMS1L
SOX4	ENSG00000199461	Y_RNA	-
SOX4	ENSG00000120438	TCP1	CCT-alpha,CCT1,CCTa,D6S230E,TCP-1-alpha
SOX4	ENSG00000278376	RP11-158I9.8	-
SOX4	ENSG00000246273	SBF2-AS1	-
SOX4	ENSG00000232677	LINC00665	-
SOX4	ENSG00000174483	BBS1	-
SOX4	ENSG00000100739	BDKRB1	B1BKR,B1R,BDKRB2,BKB1R,BKR1,BRADYB1
SOX4	ENSG00000157064	NMNAT2	C1orf15,PNAT2
SOX4	ENSG00000151553	FAM160B1	KIAA1600,bA106M7.3
SOX4	ENSG00000120942	UBIAD1	SCCD,TERE1
SOX4	ENSG00000260519	RP11-109E24.2	-
SOX4	ENSG00000138867	GUCD1	C22orf13,LLN4
SOX4	ENSG00000267226	RP11-126O1.5	-
SOX4	ENSG00000272141	RP11-465B22.8	-
SOX4	ENSG00000246575	AC093162.5	-
SOX4	ENSG00000120805	ARL1	ARFL1
SOX4	ENSG00000260894	CTD-2012K14.4	-
SOX4	ENSG00000090020	SLC9A1	APNH,LIKNS,NHE-1,NHE1,PPP1R143
SOX4	ENSG00000156026	MCU	C10orf42,CCDC109A,HsMCU
SOX4	ENSG00000182687	GALR2	GAL2-R,GALNR2,GALR-2
SOX4	ENSG00000070081	NUCB2	HEL-S-109,NEFA
SOX4	ENSG00000184361	SPATA32	AEP2,C17orf46,TEX34,VAD1.2
SOX4	ENSG00000254021	RP11-778D12.2	-
SOX4	ENSG00000252835	SCARNA21	ACA68,SCARNA21A
SOX4	ENSG00000244998	CTD-3064M3.4	-
SOX4	ENSG00000279353	RP11-864N7.4	-
SOX4	ENSG00000165916	PSMC3	TBP1
SOX4	ENSG00000248399	RP11-503N18.4	-
SOX4	ENSG00000104112	SCG3	SGIII
SOX4	ENSG00000186889	TMEM17	-
SOX4	ENSG00000158122	AAED1	C9orf21
SOX4	ENSG00000233077	LINC01271	-
SOX4	ENSG00000067601	PMS2P4	-
SOX4	ENSG00000167554	ZNF610	-
SOX4	ENSG00000168522	FNTA	FPTA,PGGT1A,PTAR2
SOX4	ENSG00000112335	SNX3	Grd19,MCOPS8,SDP3
SOX4	ENSG00000267607	CTD-2369P2.8	-
SOX4	ENSG00000161202	DVL3	DRS3
SOX4	ENSG00000204291	COL15A1	-
SOX4	ENSG00000260282	EIF4EBP2P2	-
SOX4	ENSG00000187954	CYHR1	CHRP
SOX4	ENSG00000160218	TRAPPC10	EHOC-1,EHOC1,GT334,TMEM1,TRS130,TRS30
SOX4	ENSG00000040341	STAU2	39K2,39K3
SOX4	ENSG00000107554	DNMBP	ARHGEF36,TUBA
SOX4	ENSG00000140451	PIF1	C15orf20,PIF
SOX4	ENSG00000148926	ADM	AM,PAMP
SOX4	ENSG00000260206	CTD-2026K11.2	-
SOX4	ENSG00000118260	CREB1	CREB,CREB-1
SOX4	ENSG00000173226	IQCB1	NPHP5,PIQ,SLSN5
SOX4	ENSG00000113360	DROSHA	ETOHI2,HSA242976,RANSE3L,RN3,RNASE3L,RNASEN
SOX4	ENSG00000264745	TTC39C-AS1	-
SOX4	ENSG00000087088	BAX	BCL2L4
SOX4	ENSG00000227214	HCG15	-
SOX4	ENSG00000228439	TSTD3	-
SOX4	ENSG00000279708	CTD-2335A18.2	-
SOX4	ENSG00000249850	KRT18P31	-
SOX4	ENSG00000133606	MKRN1	RNF61
SOX4	ENSG00000258317	RP11-603J24.5	-
SOX4	ENSG00000156535	CD109	CPAMD7,p180,r150
SOX4	ENSG00000158691	ZSCAN12	ZFP96,ZNF29K1,ZNF305,ZNF96,dJ29K1.2
SOX4	ENSG00000244265	SIAH2-AS1	-
SOX4	ENSG00000154781	CCDC174	C3orf19,HSPC212,IHPM,IHPMR
SOX4	ENSG00000136826	KLF4	EZF,GKLF
SOX4	ENSG00000160469	BRSK1	hSAD1
SOX4	ENSG00000180182	MED14	CRSP150,CRSP2,CSRP,CXorf4,DRIP150,EXLM1,RGR1,TRAP170
SOX4	ENSG00000235374	SSR4P1	C21orf122,PRED57,PRED90
SOX4	ENSG00000100601	ALKBH1	ABH,ABH1,ALKBH,alkB,hABH
SOX4	ENSG00000172586	CHCHD1	C10orf34,C2360,MRP-S37
SOX4	ENSG00000166669	ATF7IP2	MCAF2
SOX4	ENSG00000154845	PPP4R1	MEG1,PP4(Rmeg),PP4R1
SOX4	ENSG00000241735	FABP5P3	FABP5L3
SOX4	ENSG00000196428	TSC22D2	TILZ4a,TILZ4b,TILZ4c
SOX4	ENSG00000087269	NOP14	C4orf9,NOL14,RES4-25,RES425,UTP2
SOX4	ENSG00000140025	EFCAB11	C14orf143
SOX4	ENSG00000111361	EIF2B1	EIF2B,EIF2BA
SOX4	ENSG00000223768	LINC00205	-
SOX4	ENSG00000000457	SCYL3	PACE-1,PACE1
SOX4	ENSG00000143653	SCCPDH	CGI-49,NET11
SOX4	ENSG00000127554	GFER	ALR,ERV1,HERV1,HPO,HPO1,HPO2,HSS
SOX4	ENSG00000151414	NEK7	-
SOX4	ENSG00000135829	DHX9	DDX9,LKP,NDH2,NDHII,RHA
SOX4	ENSG00000271265	RP11-230C9.4	-
SOX4	ENSG00000116675	DNAJC6	DJC6,PARK19
SOX4	ENSG00000228175	GEMIN8P4	-
SOX4	ENSG00000104941	RSPH6A	RSHL1,RSP4,RSP6,RSPH4B
SOX4	ENSG00000278469	Metazoa_SRP	-
SOX4	ENSG00000254452	RP11-867G23.4	-
SOX4	ENSG00000198715	C1orf85	C1orf85,NCU-G1
SOX4	ENSG00000176102	CSTF3	CSTF-77
SOX4	ENSG00000171408	PDE7B	bA472E5.1
SOX4	ENSG00000119778	ATAD2B	-
SOX4	ENSG00000164190	NIPBL	CDLS,CDLS1,IDN3,IDN3-B,Scc2
SOX4	ENSG00000090565	RAB11FIP3	CART1,Rab11-FIP3
SOX4	ENSG00000137463	MGARP	C4orf49,CESP-1,HUMMR,OSAP
SOX4	ENSG00000262873	CTD-2561B21.11	-
SOX4	ENSG00000258553	RP11-16B13.1	-
SOX4	ENSG00000106049	HIBADH	NS5ATP1
SOX4	ENSG00000165322	ARHGAP12	-
SOX4	ENSG00000018510	AGPS	ADAP-S,ADAS,ADHAPS,ADPS,ALDHPSY,RCDP3
SOX4	ENSG00000138670	RASGEF1B	GPIG4
SOX4	ENSG00000091844	RGS17	RGS-17,RGSZ2,hRGS17
SOX4	ENSG00000080947	CROCCP3	CROCCL2,dJ798A10.2
SOX4	ENSG00000228716	DHFR	DHFRP1,DYR
SOX4	ENSG00000249599	BMPR1B-AS1	-
SOX4	ENSG00000136636	KCTD3	NY-REN-45
SOX4	ENSG00000125445	MRPS7	MRP-S,MRP-S7,RP-S7,RPMS7,S7mt,bMRP27a
SOX4	ENSG00000138738	PRDM5	BCS2,PFM2
SOX4	ENSG00000268157	AC010524.4	-
SOX4	ENSG00000006125	AP2B1	ADTB2,AP105B,AP2-BETA,CLAPB1
SOX4	ENSG00000140577	CRTC3	TORC-3,TORC3
SOX4	ENSG00000143776	CDC42BPA	MRCK,MRCKA,PK428
SOX4	ENSG00000255867	DENND5B-AS1	-
SOX4	ENSG00000244005	NFS1	HUSSY-08,IscS,NIFS
SOX4	ENSG00000128923	FAM63B	-
SOX4	ENSG00000246334	PRR7-AS1	-
SOX4	ENSG00000276176	MIR6090	hsa-mir-6090
SOX4	ENSG00000044446	PHKA2	GSD9A,PHK,PYK,PYKL,XLG,XLG2
SOX4	ENSG00000112210	RAB23	HSPC137
SOX4	ENSG00000279539	AC006486.10	-
SOX4	ENSG00000252759	Y_RNA	-
SOX4	ENSG00000236327	RP11-759F5.1	-
SOX4	ENSG00000096060	FKBP5	AIG6,FKBP51,FKBP54,P54,PPIase,Ptg-10
SOX4	ENSG00000164292	RHOBTB3	-
SOX4	ENSG00000272255	CTD-3224K15.3	-
SOX4	ENSG00000014138	POLA2	-
SOX4	ENSG00000185085	INTS5	INT5,KIAA1698
SOX4	ENSG00000260033	CTC-527H23.1	-
SOX4	ENSG00000243207	PPAN-P2RY11	-
SOX4	ENSG00000166012	TAF1D	MIRN1304,hsa-mir-1304
SOX4	ENSG00000135617	PRADC1	C2orf7,PAP21
SOX4	ENSG00000224051	CPTP	GLTPD1
SOX4	ENSG00000135404	CD63	LAMP-3,ME491,MLA1,OMA81H,TSPAN30
SOX4	ENSG00000066056	TIE1	JTK14,TIE
SOX4	ENSG00000253973	RP11-467K18.2	-
SOX4	ENSG00000125534	PPDPF	C20orf149,dJ697K14.9,exdpf
SOX4	ENSG00000243498	UBA52P5	-
SOX4	ENSG00000149089	APIP	APIP2,CGI-29,CGI29,MMRP19,hAPIP
SOX4	ENSG00000221238	MIR1285-2	MIRN1285-2,hsa-mir-1285-2
SOX4	ENSG00000125459	MSTO1	LST005,MST
SOX4	ENSG00000153046	CDYL	CDYL1
SOX4	ENSG00000067208	EVI5	EVI-5,NB4S
SOX4	ENSG00000221200	MIR1253	MIRN1253,hsa-mir-1253
SOX4	ENSG00000177721	ANXA2R	AX2R,AXIIR,C5orf39
SOX4	ENSG00000134107	BHLHE40	BHLHB2,Clast5,DEC1,HLHB2,SHARP-2,SHARP2,STRA13,Stra14
SOX4	ENSG00000259053	RP11-33N16.3	-
SOX4	ENSG00000248221	STX18-IT1	-
SOX4	ENSG00000224596	ZMIZ1-AS1	-
SOX4	ENSG00000249884	RNF103-CHMP3	RNF103-VPS24
SOX4	ENSG00000127948	POR	mir-4651
SOX4	ENSG00000067191	CACNB1	CAB1,CACNLB1,CCHLB1
SOX4	ENSG00000115525	ST3GAL5	SATI,SIAT9,SIATGM3S,SPDRS,ST3GalV
SOX4	ENSG00000198003	CCDC151	CILD30
SOX4	ENSG00000271327	RP11-1109F11.3	-
SOX4	ENSG00000119906	FAM178A	C10orf6,FAM178A
SOX4	ENSG00000180263	FGD6	ZFYVE24
SOX4	ENSG00000085511	MAP3K4	MAPKKK4,MEKK 4,MEKK4,MTK1,PRO0412
SOX4	ENSG00000235189	RP4-537K23.4	-
SOX4	ENSG00000092201	SUPT16H	CDC68,FACTP140,SPT16,SPT16/CDC68
SOX4	ENSG00000064995	TAF11	MGC:15243,PRO2134,TAF2I,TAFII28
SOX4	ENSG00000236675	MTX1P1	-
SOX4	ENSG00000165512	ZNF22	HKR-T1,KOX15,ZNF422,Zfp422
SOX4	ENSG00000252916	RNU6-762P	-
SOX4	ENSG00000265206	MIR142	MIRN142,mir-142
SOX4	ENSG00000246090	RP11-696N14.1	-
SOX4	ENSG00000198373	WWP2	AIP2,WWp2-like
SOX4	ENSG00000158710	TAGLN2	HA1756
SOX4	ENSG00000116584	ARHGEF2	GEF,GEF-H1,GEFH1,LFP40,P40
SOX4	ENSG00000087470	DNM1L	DLP1,DRP1,DVLP,DYMPLE,EMPF,EMPF1,HDYNIV
SOX4	ENSG00000207563	MIR23B	MIRN23B,hsa-mir-23b,miRNA23B,mir-23b
SOX4	ENSG00000163681	SLMAP	SLAP
SOX4	ENSG00000261766	RP11-22P6.2	-
SOX4	ENSG00000246526	RP11-539L10.2	-
SOX4	ENSG00000172354	GNB2	-
SOX4	ENSG00000243147	MRPL33	C2orf1,L33mt,MRP-L33,RPL33L
SOX4	ENSG00000137312	FLOT1	-
SOX4	ENSG00000226953	AC010890.1	-
SOX4	ENSG00000203865	ATP1A1-AS1	ATP1A1OS,C1orf203
SOX4	ENSG00000179580	RNF151	-
SOX4	ENSG00000273112	RP11-25K21.6	-
SOX4	ENSG00000238123	MID1IP1-AS1	-
SOX4	ENSG00000234545	FAM133B	-
SOX4	ENSG00000154734	ADAMTS1	C3-C5,METH1
SOX4	ENSG00000232912	RP5-1115A15.1	-
SOX4	ENSG00000126391	FRMD8	FKSG44
SOX4	ENSG00000129472	RAB2B	-
SOX4	ENSG00000207607	MIR200A	MIRN200A,mir-200a
SOX4	ENSG00000163875	MEAF6	C1orf149,CENP-28,EAF6,NY-SAR-91
SOX4	ENSG00000277020	RP11-476H16.1	-
SOX4	ENSG00000262429	RP5-1050D4.3	-
SOX4	ENSG00000254806	SYS1-DBNDD2	C20orf169-DBNDD2
SOX4	ENSG00000080200	CRYBG3	DKFZp667G2110,vlAKAP
SOX4	ENSG00000227199	ST7-AS1	ST7AS1,ST7OT1
SOX4	ENSG00000240125	RP11-58O9.1	-
SOX4	ENSG00000242288	RP11-464F9.1	-
SOX4	ENSG00000177879	AP3S1	CLAPS3,Sigma3A
SOX4	ENSG00000237972	TUBG1P	-
SOX4	ENSG00000109971	HSPA8	HEL-33,HEL-S-72p,HSC54,HSC70,HSC71,HSP71,HSP73,HSPA10,LAP-1,LAP1,NIP71
SOX4	ENSG00000256235	SMIM3	C5orf62,MST150,NID67
SOX4	ENSG00000118515	SGK1	SGK
SOX4	ENSG00000122257	RBBP6	MY038,P2P-R,PACT,RBQ-1,SNAMA
SOX4	ENSG00000165300	SLITRK5	LRRC11,bA364G4.2
SOX4	ENSG00000120049	KCNIP2	KCHIP2
SOX4	ENSG00000269900	RMRP	-
SOX4	ENSG00000113812	ACTR8	ARP8,INO80N,hArp8
SOX4	ENSG00000252334	RNU6-1337P	-
SOX4	ENSG00000229348	HYI-AS1	-
SOX4	ENSG00000267105	CTD-2369P2.4	-
SOX4	ENSG00000273248	RP11-399K21.13	-
SOX4	ENSG00000188015	S100A3	S100E
SOX4	ENSG00000110422	HIPK3	DYRK6,FIST3,PKY,YAK1
SOX4	ENSG00000236947	RP11-98G7.1	-
SOX4	ENSG00000100647	KIAA0247	DRAGO,KIAA0247
SOX4	ENSG00000132275	RRP8	KIAA0409,NML
SOX4	ENSG00000199953	RNA5SP443	-
SOX4	ENSG00000054116	TRAPPC3	BET3
SOX4	ENSG00000133812	SBF2	CMT4B2,DENND7B,MTMR13
SOX4	ENSG00000221676	RNU6ATAC	RNU6ATAC1,U6ATAC
SOX4	ENSG00000183340	JRKL	HHMJG
SOX4	ENSG00000231188	RP11-34D15.2	-
SOX4	ENSG00000174695	TMEM167A	TMEM167
SOX4	ENSG00000187775	DNAH17	DNAHL1,DNEL2
SOX4	ENSG00000279430	RP11-190A12.9	-
SOX4	ENSG00000254772	EEF1G	EF1G,GIG35
SOX4	ENSG00000163126	ANKRD23	DARP,MARP3
SOX4	ENSG00000242622	RP11-18H7.1	-
SOX4	ENSG00000065029	ZNF76	D6S229E,ZNF523,Zfp523
SOX4	ENSG00000151366	NDUFC2	B14.5b,CI-B14.5b,HLC-1,NADHDH2
SOX4	ENSG00000239900	ADSL	AMPS,ASASE,ASL
SOX4	ENSG00000083838	ZNF446	ZKSCAN20,ZSCAN30,ZSCAN52
SOX4	ENSG00000185721	DRG1	NEDD3
SOX4	ENSG00000270757	HSPE1-MOB4	HSPE1-PHOCN
SOX4	ENSG00000070778	PTPN21	PTPD1,PTPRL10
SOX4	ENSG00000229539	RP11-119B16.2	-
SOX4	ENSG00000180953	ST20	HCCS-1
SOX4	ENSG00000222363	RNU4-34P	-
SOX4	ENSG00000277511	CTD-2095E4.5	-
SOX4	ENSG00000268412	TRMT112P6	-
SOX4	ENSG00000237080	EHMT2-AS1	-
SOX4	ENSG00000131669	NINJ1	NIN1,NINJURIN
SOX4	ENSG00000132313	MRPL35	L35mt,MRP-L35
SOX4	ENSG00000162971	TYW5	C2orf60,hTYW5
SOX4	ENSG00000136542	GALNT5	GALNAC-T5,GALNACT5
SOX4	ENSG00000273015	LINC00938	-
SOX4	ENSG00000117525	F3	CD142,TF,TFA
SOX4	ENSG00000204257	HLA-DMA	D6S222E,DMA,HLADM,RING6
SOX4	ENSG00000153291	SLC25A27	UCP4
SOX4	ENSG00000233817	RP11-168K11.3	-
SOX4	ENSG00000164022	AIMP1	EMAP2,EMAPII,HLD3,SCYE1,p43
SOX4	ENSG00000240877	RN7SL521P	-
SOX4	ENSG00000163608	C3orf17	C3orf17,NET17
SOX4	ENSG00000279925	RP11-481J8.3	-
SOX4	ENSG00000014919	COX15	CEMCOX2
SOX4	ENSG00000176973	FAM89B	LRAP25,MTVR,MTVR1
SOX4	ENSG00000237187	NR2F1-AS1	-
SOX4	ENSG00000226864	ATE1-AS1	-
SOX4	ENSG00000237296	SMG1P1	-
SOX4	ENSG00000197128	ZNF772	-
SOX4	ENSG00000245904	RP11-796E2.4	-
SOX4	ENSG00000175348	TMEM9B	C11orf15
SOX4	ENSG00000200345	RNU6-485P	-
SOX4	ENSG00000083223	ZCCHC6	PAPD6,TUT7
SOX4	ENSG00000196498	NCOR2	CTG26,N-CoR2,SMAP270,SMRT,SMRTE,SMRTE-tau,TNRC14,TRAC,TRAC-1,TRAC1
SOX4	ENSG00000276170	AC124789.1	-
SOX4	ENSG00000266824	RP11-599B13.7	-
SOX4	ENSG00000279369	RP11-51F16.1	-
SOX4	ENSG00000246763	RGMB-AS1	-
SOX4	ENSG00000152778	IFIT5	ISG58,P58,RI58
SOX4	ENSG00000106692	FKTN	CMD1X,FCMD,LGMD2M,MDDGA4,MDDGB4,MDDGC4
SOX4	ENSG00000221740	SNORD93	HBII-336
SOX4	ENSG00000197324	LRP10	LRP-10,LRP9,MST087,MSTP087
SOX4	ENSG00000113460	BRIX1	BRIX,BXDC2
SOX4	ENSG00000075426	FOSL2	FRA2
SOX4	ENSG00000228317	RP11-235C23.5	-
SOX4	ENSG00000157350	ST3GAL2	Gal-NAc6S,SIAT4B,ST3GALII,ST3GalA.2
SOX4	ENSG00000201041	RNA5SP242	-
SOX4	ENSG00000253468	KB-1517D11.2	-
SOX4	ENSG00000121621	KIF18A	MS-KIF18A,PPP1R99
SOX4	ENSG00000175274	TP53I11	PIG11
SOX4	ENSG00000222071	MIR1915	MIRN1915,hsa-mir-1915
SOX4	ENSG00000188986	NELFB	COBRA1,NELF-B
SOX4	ENSG00000159173	TNNI1	SSTNI,TNN1
SOX4	ENSG00000155158	TTC39B	C9orf52
SOX4	ENSG00000142188	TMEM50B	C21orf4,HCVP7TP3
SOX4	ENSG00000204673	AKT1S1	Lobe,PRAS40
SOX4	ENSG00000125863	MKKS	BBS6,HMCS,KMS,MKS
SOX4	ENSG00000187091	PLCD1	NDNC3,PLC-III
SOX4	ENSG00000225945	RP3-441A12.1	-
SOX4	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
SOX4	ENSG00000177791	MYOZ1	CS-2,FATZ,MYOZ
SOX4	ENSG00000072422	RHOBTB1	-
SOX4	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
SOX4	ENSG00000100614	PPM1A	PP2C-ALPHA,PP2CA,PP2Calpha
SOX4	ENSG00000279121	RP11-83B20.5	-
SOX4	ENSG00000132323	ILKAP	ILKAP2,ILKAP3,PP2C-DELTA,PPM1O
SOX4	ENSG00000243433	RP11-148K1.10	-
SOX4	ENSG00000279584	AC005593.2	-
SOX4	ENSG00000069399	BCL3	hsa-mir-8085
SOX4	ENSG00000232969	AP001062.9	-
SOX4	ENSG00000116750	UCHL5	CGI-70,INO80R,UCH-L5,UCH37
SOX4	ENSG00000234753	FOXP4-AS1	-
SOX4	ENSG00000121774	KHDRBS1	Sam68,p62,p68
